adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,,[18],1110909,zh,念你如昔,,1.426,/5k6mpIixDVsbHzCxYYNMkNGRa7l.jpg,2023-05-06,Gone,False,0.0,0
False,,[35],1086630,en,Diving In,Rachel and Yael share their first night together. But a shocking discovery could make it their last.,1.378,/x0TNGCR6wfycTaF6Lt9WqlDxfUG.jpg,2023-06-10,Diving In,False,0.0,0
False,,[18],1214000,en,The Mime,A young mime struggles with financial hardships and attempts to find hope in their solitary life.,1.63,/a6PRZv2OLi3xpw2F1sjhJrqRJHF.jpg,2023-12-05,The Mime,False,0.0,0
False,,[],1151174,it,Superluna,"The film tells, through the gaze of a child, the life of the survivors of the Amatrice earthquake who live in a tent city, in what could be called a new community.",1.378,/9j3oZlpdmZmll7PDQVliwecxQxS.jpg,2023-10-21,Superluna,False,0.0,0
False,/8Gp51kwtz8oXHhBv1LhUsj6Txps.jpg,[18],1186642,bg,Диада,"Smart, angry, self-reliant Dida (15) will stop at nothing to achieve a single tangible goal – to buy a plane ticket so she can join her estranged mother in the United States.",1.377,/na5bEkiOYb5oI92sJy81Z10hzE1.jpg,2023-10-12,Dyad,False,0.0,0
False,/nRPpHZN77pGSxyi62jF5QP2a7VU.jpg,"[9648, 80, 18]",1016270,ko,그녀의 취미생활,"Jeong-in, who recently divorced a violent husband, moves back to her hometown. While suffering from nosy villagers, she is soon drawn to Hye-jung, a newcomer to the town. Two young women soon get closer and Hye-jung’s freewheeling and confident character inspires Jeong-in to break free of her wretched life. One day, Hye-jung suggests Jeong-in share a ‘hobby’ with her, and now their bloody hobby is about to begin.",1.594,/zNMijPPq29r1Ui1EH2tp0CbuSp5.jpg,2023-08-30,Her Hobby,False,5.0,3
False,,"[35, 10751]",1215870,fr,Le coucou,,2.779,/iKI4AqIdAiUxkhfDDr4EdRhH25y.jpg,2023-12-09,Le coucou,False,0.0,0
False,/s8r180a6yTC0rY8CeVco7NsS82S.jpg,[18],916604,en,Earthlings,"Tom Chen, an affluent Chinese American, decides to celebrate the anniversary of his divorce with a dinner party. When his intended guests cancel, he impulsively invites the two Mexican day laborers, Javier and Diego, who are working in his yard, to join him instead. But as the three men are settling into the evening, finding connections and differences in their respective American stories, two of Tom’s original guests show up after all, and the resulting clash of cultures and beliefs takes the evening to new heights—and depths—of desire, hedonism, and conflict.",1.902,/2kuTka9jArMxG5Hetc1iiYMkFp2.jpg,2023-02-02,Earthlings,False,0.0,0
False,,[],1220726,pt,Tudo Passa Até (Sa)úva Passa,,1.749,/izGrsBURNCfdb5aWAavs9nJ2ClU.jpg,2023-12-13,Tudo Passa Até (Sa)úva Passa,False,0.0,0
False,/mopItpNWiIKJDx8hx8CJC48qag0.jpg,"[35, 10770, 10751]",1188133,en,Gibby,"Gibby is an unaired pilot for a spin-off of iCarly, similar to Sam & Cat, that was conceived in 2012, but ultimately rejected by Nickelodeon. Gibby Gibson takes a job at The Bixby, a recreational center where kids of all ages hang out, socialize, play sports and take unique classes. Gibby becomes a mentor to four quirky middle-schoolers, helping them break out of their shells and embrace life in true ""Gibbehhh"" style.  A rough cut of the pilot was uploaded to YouTube on October 6, 2023.",2.324,/7q4pvTFSvuJN24HJDgEgTn02iWp.jpg,2023-10-06,Gibby,False,0.0,0
False,,[99],1064665,es,Aqueronte,"A group of passengers cross a river on a small ferry. Fog, laughter, whispers and faces inhabit a floating, suspended space. Time passes, the shore is now closer and people prepare for another part of their journey. Aqueronte summons the essence of cinema to transport us to unreal spaces where life is crystallised in a changing landscape of light and shadow. In this cinematic trip, Manuel Muñoz Rivas reaffirms the fabulating power of moving images.",1.589,/j7tCDtTHvqZHHRWj5UtpwpjL00x.jpg,2023-09-30,Aqueronte,False,6.0,1
False,,"[878, 28, 12]",1222355,en,American Samurai,In the near future a samurai and her sensei find themselves the target of a relentless killer.,1.545,/hmyKh8pbqXHZOjpQc0k3mZTKQyG.jpg,2023-12-02,American Samurai,False,0.0,0
False,/1UxEETofq856Pa3nzoHgzMNAmA4.jpg,[10402],1218488,en,"Anberlin: Adapt or Die - Live From the Ritz Ybor, Tampa, FL",Billed as Stephen Christian's final live performance with Anberlin in North America before his indefinite hiatus from touring.,1.652,,2023-12-15,"Anberlin: Adapt or Die - Live From the Ritz Ybor, Tampa, FL",False,0.0,0
False,,[18],1218152,fi,Huone 409 - Siivottu Sinua Varten,"Tommi, a shy hotel cleaning boy, cleans the room 409 night after night. To him it seems like every one of the hotel guests has found a connection with their partner, which makes him feel lonelier than ever. When is the right time to let go?  409 – Please Make Up My Room is an anthology film that contains four intimacy-related stories from different directors all set in the same hotel room.",1.902,/dmO6g3s0WX5it1O3NoR39Bg5qoy.jpg,2023-12-15,409 – Please Make Up My Room,False,0.0,0
False,,"[99, 10402]",1214009,en,The Solace of Music.,An exploration into the benefits of music in uk youth culture. Understanding the comfort it can provide.,2.153,/23jdz1rYEdnbapOXHUkabOXlu7P.jpg,2023-12-15,Beyond the Noise.,False,0.0,0
False,/tjzdcfOkqbmjmnez1AgUV00IQFQ.jpg,[18],1026904,zh,脐带,"Alus, an electronic musician, takes in his mother, who is suffering from dementia, and they begin to live together in her steppe homeland.",1.841,/xJ7NNX5QHNl6N7c6HBlWTxtcXPn.jpg,2023-03-18,The Cord of Life,False,6.0,6
False,,"[10749, 18]",1211715,en,Virgin River: Father Christmas,Shocking news and unexpected gifts are in store on Christmas Eve as couples and families come together despite their differences.,2.779,/u1eWBgNMDrzWsFk2PuVdD0H3yzx.jpg,2023-11-30,Virgin River: Father Christmas,False,10.0,1
False,/ekwmIXg7zU0LEpEzybGStpKOYkI.jpg,"[35, 18]",1198723,en,"Sorry, We're Dead","The ennui of a filmmaker, trapped between aspiration and reality, frames Lana Jing’s quirky, sarcastic, and cinematic-joke filled quarter-life crisis.  At her lecture hall job, where aging white men wax on, self-involved, Lana accidentally frames her friend and co-worker when she destroys the only copy of an aging tech-bro’s high-profile lecture. Lana is forced to navigate stop motion animation, a secret admirer, and terrible bridge traffic to sort out a way forward to her destiny… kinda.",1.503,/mU80uQI0W8ny9xYgsRxw1MQMwwD.jpg,2023-11-12,"Sorry, We're Dead",False,0.0,0
False,,"[27, 35]",1034045,en,Hayride to Hell,A small town farmer exacts his bloody revenge on unscrupulous town folk who try to steal his land.,1.374,/tXhZYtN06amWgBFGGyRK438kIPc.jpg,2023-10-20,Hayride to Hell,False,0.0,0
False,/6ZkoeHGHyxzplv9RPMPqQr87Lrv.jpg,"[16, 10751]",1219079,ru,Masha en de beer - Winterpret en meer!,,1.498,/fDuBkjzHTvq6Cc2ub7CfFVirCVj.jpg,2023-12-13,Masha en de beer - Winterpret en meer!,False,0.0,0
False,,[],1215635,en,Live Show 7: Threesome,Merry merry Christmas to everyone because LiveShow 7 has a big gift!,1.528,/9gl6WH9aVZzNV3RfFheCUmYpOBH.jpg,2023-12-09,Live Show 7: Threesome,False,0.0,0
False,,[18],1204063,en,Mirbeen,"From time to time, the social, political and economic environment crushes everyone. Mirbeen is the central character of this story. In her childhood, her grandmother instills in her the dream of doing something with the fairy tales of Serdihun (God of textile in Karbi tribal beliefs), which sprouts the desire to make life meaningful in her mind. But fratricidal clashes and ethnic conflicts make the entire Karbi land bloody in 2005 where Mirbeen's small village is also not spared. Political instability disrupts their daily lives as Mirbeen's house and village is burnt to ashes. She loses her only close friend Kaban along with many relatives. Her life becomes dark, yet she doesn't want to give up and become a victim of circumstances as the story of Serdihun which her grandmother had instilled in her mind inspires her to make her dream come true.",1.373,,2023-11-30,Mirbeen,False,0.0,0
False,,[],1195537,en,Ghosts Of Kalantiaw,"Delving into figures like the pseudohistorical Kalantiaw and President Bongbong Marcos, this documentary is a deep exploration of the post-truth era.",1.795,,2023-12-02,Ghosts Of Kalantiaw,False,0.0,0
False,/35uEcLfpgNwABpOfNCLbZbBMIns.jpg,[27],1139937,en,FrogMan,Three friends in search of the Loveland Frogman are about to find out he is more than just a local legend.,1.373,/anRBhPLNxEElkzU8D77X5bZFOfg.jpg,2023-08-19,Frogman,False,0.0,0
False,,[],1196841,ja,回廊とデコイ,,3.203,/gu4Dko9DeePJdistVqX0XRnSTQj.jpg,2023-11-14,回廊とデコイ,False,0.0,0
False,/hG2wTlRLNa1FZinSWVUppyBuoKu.jpg,[18],1175094,it,Eravamo bambini,"In a police station in a small village, a sergeant interrogates a young and frightened postman, known as ""Cacasotto"". He, normally known for being calm and good-hearted, was arrested for having threatened a policeman on patrol with a knife. Eventually, Cacasotto begins to speak with the cop. And he tells what happened twenty years earlier to him and to his five best friends: Gianluca, Walter, Peppino, Margherita and his little brother, Andrea.",2.865,,2023-10-19,Eravamo bambini,False,0.0,0
False,,[],1112682,en,Waiting For O,"Set in a diner, waiting for the elusive O to appear.",1.373,/1h6KT7yW18EtiHdOONcXuHTtoh5.jpg,2023-04-20,Waiting For O,False,0.0,0
False,,[35],1063679,en,Free Time,Drew quits his job and then quickly decides he wants it back.,1.373,/g5VTxnMhnujmvHWB3q99nIUwEvR.jpg,2023-04-21,Free Time,False,0.0,0
False,,[35],1219302,es,Nacho Redondo - Discapacitado,"Nearing the end of 2017, during a stand-up show, I made some jokes that made the Venezuelan government sue me for breaching its hate laws... These are the jokes.",1.852,/iLU2OVUZOBkJcQMDk71ixzFIYIQ.jpg,2023-12-17,Nacho Redondo - Discapacitado,False,0.0,0
False,,[],1184551,hi,Berlin,"It is 1993 and as the country eagerly awaits Boris Yeltsin’s historic visit to India, the Indian Intelligence Bureau recruits an unassuming sign-language interpreter and school teacher to interrogate Ashok, a deaf-mute waiter who is in custody over an alleged plot to assassinate the Russian President. What develops over the course of the fraught proceedings is a fragile bond between two isolated men that oscillates between curiosity, mistrust, and a primal understanding.",3.202,,2023-10-14,Berlin,False,0.0,0
False,/utvKt5Y1fiurPHh1yTXgwXdMl9n.jpg,"[99, 36]",1219369,pt,Vestindo Histórias,,1.651,/xxGmJFWbulAODLAPRGOQf5vYz69.jpg,2023-12-15,Vestindo Histórias,False,0.0,0
False,/aX5xxdrmf56jaD5VWs9HCWmrPc2.jpg,"[27, 53]",1092073,en,The Haunting at Saint Joseph's,"An engaged Muslim doctor, her fiancé, and their friends go on a holiday at St. Joseph’s Guesthouse, unaware that it was the site of a sacrifice of an innocent centuries before. They soon come to believe that it's haunted and causing them to go crazy, as their emotions spiral out of control.",2.776,/eDzQFxs0KTzHUPkIR0c44TSGJUR.jpg,2023-02-26,The Haunting at Saint Joseph's,False,3.0,4
False,/ih8yFCsA4b2y7XhGbwCxohQjRMV.jpg,"[99, 36]",1038632,en,Zora Neale Hurston: Claiming a Space,"Raised in the small all-Black Florida town of Eatonville, Zora Neale Hurston studied at Howard University before arriving in New York in 1925. She would soon become a key figure of the Harlem Renaissance, best remembered for her novel, Their Eyes Were Watching God. But even as she gained renown in the Harlem literary circles, Hurston was also discovering anthropology at Barnard College with the renowned Franz Boas. She would make several trips to the American South and the Caribbean, documenting the lives of rural Black people and collecting their stories. She studied her own people, an unusual practice at the time, and during her lifetime became known as the foremost authority on Black folklore.",3.2,/2INMg5PJRBwDufFGKO239zXOAc8.jpg,2023-01-17,Zora Neale Hurston: Claiming a Space,False,2.0,1
False,/bHIk4uzfyVckRtiuruf79UjTpeg.jpg,"[12, 16, 10751, 14]",898230,ru,Снежная Королева: Разморозка,"Kai and Gerda live in a cozy quiet town, but suddenly the Ice Spirits come there intending to freeze everyone. However, Ila, a little wizardess of Mirrorlands, comes to help the heroes. Together they go to the magic world of Mirrorlands to get the Spirits back.",3.2,/7dTQWba8uSVe7WQFdzRnKs9iCdA.jpg,2023-02-16,The Snow Queen and the Princess,False,7.5,1
False,,"[80, 53]",1204224,en,Fruit of the Poisonous Tree,"Christopher Bennett, a police detective from Phoenix, Arizona, is struggling from memories of a case from his past, and after a heated altercation with his wife Elizabeth, he decides to go on vacation to his hometown of Galesburg, Illinois. Local sheriff, Alex Cimbol, an old family friend, hears of Bennett's return and asks for his assistance in an ongoing investigations, They soon discover a number of elaborate and grotesque murders and realize they are dealing with fanatic religious cult.",1.539,/2HlBFXXUWqVHtzBMt0wXxbsfqsu.jpg,2023-09-21,Fruit of the Poisonous Tree,False,0.0,0
False,/aFsQDHgDXvI90vWYS5EvExSTZP2.jpg,"[18, 27]",1129606,es,Tríptico,"After receiving it as part of her inheritance, Ana decides to move into her painter grandfather's house with her partner, Lucas. In one of the rooms, they find an unfinished triptych that will make them go deep into a paranoid artistic process.",1.371,/5666dSQ1QADaZ5v85ij9n1GKDu4.jpg,2023-11-25,Tríptico,False,0.0,0
False,/bMzCwuOPX2m67kcz12hAIsrqnLE.jpg,[18],958064,ro,Mammalia,"Camil wakes up one night without a penis. The nightmare continues when his partner also disappears after meeting a former lover. Camil sets out to find her and - wearing female clothes - joins a secret community dedicated to fertility, somewhere near a lake. And what he finds there will prove even more disturbing than his recent misadventures...",1.821,/96mM9l0QQ6y50mkgAWHXGZVvKhq.jpg,2023-09-22,Mammalia,False,1.0,1
False,,"[18, 53]",1217282,es,La Razón De Lo Inaudito,"Sofia hangs out with her friends, while her family is at home, waiting for her return, unfortunately...",2.028,/uhTvksu3fA9OIgTrOQ52pKtri8W.jpg,2023-12-13,A Reason For Outrage,False,10.0,1
False,/nWVcxRxNscHS26GDncSWWXKcNri.jpg,"[10770, 35, 10749]",1142164,en,A Perfect Christmas Carol,"When a fiercely independent pastry chef cautiously agrees to the big step of accompanying her hunky dream man home for the holidays, things quickly devolve as he reverts into a momma’s boy and she finds herself caught in a tug-of-war with his smothering mother.",2.162,/sTheCSv0NqKPN1RvykFo9JGJbsj.jpg,2023-12-06,A Perfect Christmas Carol,False,0.0,0
False,,[99],1216704,fr,Non classée : la mort de Maud Maréchal,,1.625,/6ogWjEqt2AZLCQATMCiXV0mR3hP.jpg,2023-12-11,Non classée : la mort de Maud Maréchal,False,0.0,0
False,/b3UXFJctmg3cjYL7IV8YUMP6oFU.jpg,"[18, 35]",1186655,ja,ココでのはなし,"The Coco guesthouse cultivates new relationships, providing a platform for confronting personal pasts and futures.",1.578,/9mrU8EQYJ5NQLaDfWNjkKjCGhMI.jpg,2023-10-08,Push Pause,False,0.0,0
